Linux 6.6.74+rpt-rpi-v8 (snow) 	07/03/25 	_aarch64_	(4 CPU)

12:40:24     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:04:19     all   27.48    0.00    5.34    0.00    0.00    0.00    0.00    0.00    0.00   67.18
13:04:20     all   25.77    0.00    7.40    0.00    0.00    0.26    0.00    0.00    0.00   66.58
13:04:21     all   27.53    0.00    4.29    0.00    0.00    0.25    0.00    0.00    0.00   67.93
13:04:22     all   23.90    0.00    5.19    0.00    0.00    0.52    0.00    0.00    0.00   70.39
13:04:23     all   24.48    0.00    6.19    0.00    0.00    0.00    0.00    0.00    0.00   69.33
13:04:24     all   24.36    0.00    5.38    0.26    0.00    0.00    0.00    0.00    0.00   70.00
13:04:25     all   27.11    0.00    6.14    0.00    0.00    0.26    0.00    0.00    0.00   66.50
13:04:26     all   28.35    0.00    7.09    0.00    0.00    0.00    0.00    0.00    0.00   64.56
13:04:27     all   24.74    0.00    5.67    0.00    0.00    0.00    0.00    0.00    0.00   69.59
13:04:28     all   37.02    0.00    6.94    0.00    0.00    1.03    0.00    0.00    0.00   55.01
13:04:29     all   26.53    0.00    6.89    0.00    0.00    0.26    0.00    0.00    0.00   66.33
13:04:30     all   24.55    0.00    7.93    0.00    0.00    0.00    0.00    0.00    0.00   67.52
13:04:31     all   27.37    0.00    5.63    0.00    0.00    0.00    0.00    0.00    0.00   67.01
13:04:32     all   26.74    0.00    6.17    0.00    0.00    0.51    0.00    0.00    0.00   66.58
13:04:33     all   29.23    0.00    6.67    0.00    0.00    0.51    0.00    0.00    0.00   63.59
13:04:34     all   26.41    0.00    5.64    0.26    0.00    0.26    0.00    0.00    0.00   67.44
13:04:35     all   28.53    0.00    5.40    0.00    0.00    0.26    0.00    0.00    0.00   65.81
13:04:36     all   26.87    0.00    4.13    0.00    0.00    0.26    0.00    0.00    0.00   68.73
13:04:37     all   27.55    0.00    7.14    0.00    0.00    0.00    0.00    0.00    0.00   65.31
13:04:38     all   26.74    0.00    6.43    0.00    0.00    0.51    0.00    0.00    0.00   66.32
13:04:39     all   27.99    0.00    6.11    0.00    0.00    0.00    0.00    0.00    0.00   65.90
13:04:40     all   26.09    0.00    5.63    0.26    0.00    0.26    0.00    0.00    0.00   67.77
13:04:41     all   25.39    0.00    6.22    0.00    0.00    0.00    0.00    0.00    0.00   68.39
13:04:42     all   28.35    0.00    7.85    0.00    0.00    0.76    0.00    0.00    0.00   63.04
13:04:43     all   26.07    0.00    7.02    0.00    0.00    0.50    0.00    0.00    0.00   66.42
13:04:44     all   26.92    0.00    7.44    0.00    0.00    0.26    0.00    0.00    0.00   65.38
13:04:45     all   26.70    0.00    6.05    0.25    0.00    0.00    0.00    0.00    0.00   67.00
13:04:46     all   24.94    0.00    7.01    0.00    0.00    0.26    0.00    0.00    0.00   67.79
13:04:47     all   28.13    0.00    6.14    0.00    0.00    0.00    0.00    0.00    0.00   65.73
13:04:48     all   27.04    0.00    6.12    0.00    0.00    0.26    0.00    0.00    0.00   66.58
13:04:49     all   23.41    0.00    7.63    0.00    0.00    0.00    0.00    0.00    0.00   68.96
13:04:50     all   25.25    0.00    6.82    0.00    0.00    0.25    0.00    0.00    0.00   67.68
13:04:51     all   29.20    0.00    6.72    0.00    0.00    0.26    0.00    0.00    0.00   63.82
13:04:52     all   23.92    0.00    6.87    0.00    0.00    0.51    0.00    0.00    0.00   68.70
13:04:53     all   26.41    0.00    7.44    0.00    0.00    0.00    0.00    0.00    0.00   66.15
13:04:54     all   28.64    0.00    8.04    0.25    0.00    0.25    0.00    0.00    0.00   62.81
13:04:55     all   25.51    0.00    6.63    0.00    0.00    0.00    0.00    0.00    0.00   67.86
13:04:56     all   28.43    0.00    5.84    0.00    0.00    0.25    0.00    0.00    0.00   65.48
13:04:57     all   28.50    0.00    6.74    0.00    0.00    0.00    0.00    0.00    0.00   64.77
13:04:58     all   24.03    0.00    6.72    0.00    0.00    0.26    0.00    0.00    0.00   68.99
13:04:59     all   27.41    0.00    6.60    0.00    0.00    0.76    0.00    0.00    0.00   65.23
13:05:00     all   27.58    0.00    7.47    0.00    0.00    0.00    0.00    0.00    0.00   64.95
13:05:01     all   29.05    0.00    6.43    0.00    0.00    0.26    0.00    0.00    0.00   64.27
13:05:02     all   24.81    0.00    7.49    0.00    0.00    0.26    0.00    0.00    0.00   67.44
13:05:03     all   26.26    0.00    6.57    0.00    0.00    0.00    0.00    0.00    0.00   67.17
13:05:04     all   27.32    0.00    4.90    0.00    0.00    0.26    0.00    0.00    0.00   67.53
13:05:05     all   25.06    0.00    6.91    0.00    0.00    0.00    0.00    0.00    0.00   68.03
13:05:06     all   28.43    0.00    5.84    0.00    0.00    0.25    0.00    0.00    0.00   65.48
13:05:07     all   26.21    0.00    7.12    0.25    0.00    0.25    0.00    0.00    0.00   66.16
13:05:08     all   27.11    0.00    6.65    0.00    0.00    0.26    0.00    0.00    0.00   65.98
13:05:09     all   25.45    0.00    6.68    0.00    0.00    0.26    0.00    0.00    0.00   67.61
13:05:10     all   29.70    0.00    6.09    0.00    0.00    0.25    0.00    0.00    0.00   63.96
13:05:11     all   25.06    0.00    7.42    0.00    0.00    0.00    0.00    0.00    0.00   67.52
13:05:12     all   28.13    0.00    5.63    0.00    0.00    0.26    0.00    0.00    0.00   65.98
13:05:13     all   25.51    0.00    7.14    0.00    0.00    0.00    0.00    0.00    0.00   67.35
13:05:14     all   24.68    0.00    6.68    0.00    0.00    0.26    0.00    0.00    0.00   68.38
13:05:15     all   29.38    0.00    6.44    0.00    0.00    0.26    0.00    0.00    0.00   63.92
13:05:16     all   27.99    0.00    6.62    0.00    0.00    0.25    0.00    0.00    0.00   65.14
13:05:17     all   36.13    0.00    6.62    0.25    0.00    0.76    0.00    0.00    0.00   56.23
13:05:18     all   25.38    0.00    7.18    0.00    0.00    0.26    0.00    0.00    0.00   67.18
13:05:19     all   25.57    0.00    5.82    0.00    0.00    0.00    0.00    0.00    0.00   68.61
13:05:20     all   30.20    0.00    8.12    0.00    0.00    0.25    0.00    0.00    0.00   61.42
13:05:21     all   26.53    0.00    5.36    0.00    0.00    0.26    0.00    0.00    0.00   67.86
13:05:22     all   27.66    0.00    7.61    0.25    0.00    0.00    0.00    0.00    0.00   64.47
13:05:23     all   24.35    0.00    5.44    0.00    0.00    0.00    0.00    0.00    0.00   70.21
13:05:24     all   28.57    0.00    6.89    0.00    0.00    0.00    0.00    0.00    0.00   64.54
13:05:25     all   26.48    0.00    4.88    0.00    0.00    0.26    0.00    0.00    0.00   68.38
13:05:26     all   25.00    0.00    6.75    0.00    0.00    0.50    0.00    0.00    0.00   67.75
13:05:27     all   26.84    0.00    7.09    0.00    0.00    0.00    0.00    0.00    0.00   66.08
13:05:28     all   25.77    0.00    5.15    0.00    0.00    0.26    0.00    0.00    0.00   68.81
13:05:29     all   27.99    0.00    6.36    0.00    0.00    0.00    0.00    0.00    0.00   65.65
13:05:30     all   27.55    0.00    6.89    0.00    0.00    0.26    0.00    0.00    0.00   65.31
13:05:31     all   26.99    0.00    5.66    0.00    0.00    0.00    0.00    0.00    0.00   67.35
13:05:32     all   23.06    0.00    5.96    0.26    0.00    0.26    0.00    0.00    0.00   70.47
13:05:33     all   24.05    0.00    7.59    0.00    0.00    0.00    0.00    0.00    0.00   68.35
13:05:34     all   25.25    0.00    6.75    0.00    0.00    0.50    0.00    0.00    0.00   67.50
13:05:35     all   27.55    0.00    6.89    0.00    0.00    0.00    0.00    0.00    0.00   65.56
13:05:36     all   25.63    0.00    6.35    0.00    0.00    0.51    0.00    0.00    0.00   67.51
13:05:37     all   28.35    0.00    6.19    0.00    0.00    0.26    0.00    0.00    0.00   65.21
13:05:38     all   26.48    0.00    6.94    0.00    0.00    0.26    0.00    0.00    0.00   66.32
13:05:39     all   28.17    0.00    5.33    0.00    0.00    0.00    0.00    0.00    0.00   66.50
13:05:40     all   25.85    0.00    6.27    0.00    0.00    0.00    0.00    0.00    0.00   67.89
13:05:41     all   25.51    0.00    5.30    0.00    0.00    0.00    0.00    0.00    0.00   69.19
13:05:42     all   24.49    0.00    6.63    0.26    0.00    0.26    0.00    0.00    0.00   68.37
13:05:43     all   25.63    0.00    6.60    0.00    0.00    0.25    0.00    0.00    0.00   67.51
13:05:44     all   26.01    0.00    7.58    0.00    0.00    0.00    0.00    0.00    0.00   66.41
13:05:45     all   25.51    0.00    4.85    0.00    0.00    0.00    0.00    0.00    0.00   69.64
13:05:46     all   28.94    0.00    7.24    0.00    0.00    0.26    0.00    0.00    0.00   63.57
13:05:47     all   25.45    0.00    5.60    0.00    0.00    0.00    0.00    0.00    0.00   68.96
13:05:48     all   26.08    0.00    7.34    0.00    0.00    0.00    0.00    0.00    0.00   66.58
13:05:49     all   23.82    0.00    4.97    0.00    0.00    0.00    0.00    0.00    0.00   71.20
13:05:50     all   26.15    0.00    5.90    0.00    0.00    0.26    0.00    0.00    0.00   67.69
13:05:51     all   30.51    0.00    5.13    0.00    0.00    0.26    0.00    0.00    0.00   64.10
13:05:52     all   25.32    0.00    5.68    0.26    0.00    0.00    0.00    0.00    0.00   68.73
13:05:53     all   24.68    0.00    6.43    0.00    0.00    0.26    0.00    0.00    0.00   68.64
13:05:54     all   24.49    0.00    6.31    0.00    0.00    0.51    0.00    0.00    0.00   68.69
13:05:55     all   29.92    0.00    5.63    0.00    0.00    0.00    0.00    0.00    0.00   64.45
13:05:56     all   25.82    0.00    6.58    0.00    0.00    0.00    0.00    0.00    0.00   67.59
13:05:57     all   26.92    0.00    6.67    0.26    0.00    0.00    0.00    0.00    0.00   66.15
13:05:58     all   22.48    0.00    6.98    0.00    0.00    0.00    0.00    0.00    0.00   70.54
13:05:59     all   26.28    0.00    7.91    0.00    0.00    0.26    0.00    0.00    0.00   65.56
13:06:00     all   27.57    0.00    7.27    0.00    0.00    0.00    0.00    0.00    0.00   65.16
13:06:01     all   26.99    0.00    5.40    0.00    0.00    0.26    0.00    0.00    0.00   67.35
13:06:02     all   26.28    0.00    6.63    0.00    0.00    0.00    0.00    0.00    0.00   67.09
13:06:03     all   23.92    0.00    7.63    0.00    0.00    0.25    0.00    0.00    0.00   68.19
13:06:04     all   28.83    0.00    6.38    0.00    0.00    0.51    0.00    0.00    0.00   64.29
13:06:05     all   27.81    0.00    6.89    0.00    0.00    0.26    0.00    0.00    0.00   65.05
13:06:06     all   27.13    0.00    6.20    0.00    0.00    0.00    0.00    0.00    0.00   66.67
13:06:07     all   27.48    0.00    6.11    0.25    0.00    0.25    0.00    0.00    0.00   65.90
13:06:08     all   27.23    0.00    6.62    0.00    0.00    0.00    0.00    0.00    0.00   66.16
13:06:09     all   27.23    0.00    5.60    0.00    0.00    0.00    0.00    0.00    0.00   67.18
13:06:10     all   26.53    0.00    6.89    0.00    0.00    0.26    0.00    0.00    0.00   66.33
13:06:11     all   26.56    0.00    5.47    0.00    0.00    0.26    0.00    0.00    0.00   67.71
13:06:12     all   26.80    0.00    6.19    0.00    0.00    0.26    0.00    0.00    0.00   66.75
13:06:13     all   24.87    0.00    5.64    0.00    0.00    0.26    0.00    0.00    0.00   69.23
13:06:14     all   25.95    0.00    6.11    0.00    0.00    0.00    0.00    0.00    0.00   67.94
13:06:15     all   25.58    0.00    5.88    0.00    0.00    0.26    0.00    0.00    0.00   68.29
13:06:16     all   29.59    0.00    5.10    0.00    0.00    0.26    0.00    0.00    0.00   65.05
13:06:17     all   26.85    0.00    6.39    0.00    0.00    0.00    0.00    0.00    0.00   66.75
13:06:18     all   25.69    0.00    6.30    0.00    0.00    0.50    0.00    0.00    0.00   67.51
13:06:19     all   27.46    0.00    6.05    0.00    0.00    0.76    0.00    0.00    0.00   65.74
13:06:20     all   26.46    0.00    5.34    0.00    0.00    0.00    0.00    0.00    0.00   68.19
13:06:21     all   26.02    0.00    6.12    0.00    0.00    0.51    0.00    0.00    0.00   67.35
13:06:22     all   28.17    0.00    5.68    0.00    0.00    0.00    0.00    0.00    0.00   66.15
13:06:23     all   27.65    0.00    6.72    0.00    0.00    0.00    0.00    0.00    0.00   65.63
13:06:24     all   24.62    0.00    6.41    0.00    0.00    0.00    0.00    0.00    0.00   68.97
13:06:25     all   25.31    0.00    8.02    0.00    0.00    0.25    0.00    0.00    0.00   66.42
13:06:26     all   26.67    0.00    5.38    0.00    0.00    0.26    0.00    0.00    0.00   67.69
13:06:27     all   25.45    0.00    6.17    0.00    0.00    0.00    0.00    0.00    0.00   68.38
13:06:28     all   23.65    0.00    6.68    0.00    0.00    0.26    0.00    0.00    0.00   69.41
13:06:29     all   27.44    0.00    7.69    0.00    0.00    0.51    0.00    0.00    0.00   64.36
13:06:30     all   26.85    0.00    6.91    0.00    0.00    0.00    0.00    0.00    0.00   66.24
13:06:31     all   25.06    0.00    6.91    0.00    0.00    0.00    0.00    0.00    0.00   68.03
13:06:32     all   26.21    0.00    4.83    0.00    0.00    0.25    0.00    0.00    0.00   68.70
13:06:33     all   25.90    0.00    6.15    0.26    0.00    0.26    0.00    0.00    0.00   67.44
13:06:34     all   26.48    0.00    7.46    0.00    0.00    0.00    0.00    0.00    0.00   66.07
13:06:35     all   24.37    0.00    6.60    0.00    0.00    0.00    0.00    0.00    0.00   69.04
13:06:36     all   25.71    0.00    5.14    0.00    0.00    0.26    0.00    0.00    0.00   68.89
13:06:37     all   24.68    0.00    5.66    0.00    0.00    0.00    0.00    0.00    0.00   69.67
13:06:38     all   27.89    0.00    9.55    0.00    0.00    0.50    0.00    0.00    0.00   62.06
13:06:39     all   24.74    0.00    5.73    0.00    0.00    0.00    0.00    0.00    0.00   69.53
13:06:40     all   27.39    0.00    6.78    0.00    0.00    0.00    0.00    0.00    0.00   65.83
13:06:41     all   36.48    0.00    7.91    0.00    0.00    0.77    0.00    0.00    0.00   54.85
13:06:42     all   54.59    0.00   10.97    0.00    0.00    0.26    0.00    0.00    0.00   34.18
13:06:43     all   33.33    0.00    6.82    0.00    0.00    0.25    0.00    0.00    0.00   59.60
13:06:44     all   32.65    0.00    6.38    0.00    0.00    0.26    0.00    0.00    0.00   60.71
13:06:45     all   25.38    0.00    5.64    0.00    0.00    0.26    0.00    0.00    0.00   68.72
13:06:46     all   31.19    0.00    6.96    0.00    0.00    0.00    0.00    0.00    0.00   61.86
13:06:47     all   52.39    0.00    8.31    0.00    0.00    0.50    0.00    0.00    0.00   38.79
13:06:48     all   44.19    0.00    6.98    0.00    0.00    0.26    0.00    0.00    0.00   48.58
13:06:49     all   29.72    0.00    4.91    0.00    0.00    0.00    0.00    0.00    0.00   65.37
13:06:50     all   27.30    0.00    6.38    0.00    0.00    0.26    0.00    0.00    0.00   66.07
13:06:51     all   25.00    0.00    6.51    0.00    0.00    0.00    0.00    0.00    0.00   68.49
13:06:52     all   24.03    0.00    6.72    0.00    0.00    0.52    0.00    0.00    0.00   68.73
13:06:53     all   26.22    0.00    6.94    0.00    0.00    0.26    0.00    0.00    0.00   66.58
13:06:54     all   27.04    0.00    6.89    0.00    0.00    0.00    0.00    0.00    0.00   66.07
13:06:55     all   26.97    0.00    5.34    0.00    0.00    0.00    0.00    0.00    0.00   67.68
13:06:56     all   36.48    0.00    6.63    0.00    0.00    1.02    0.00    0.00    0.00   55.87
13:06:57     all   24.81    0.00    6.39    0.00    0.00    0.00    0.00    0.00    0.00   68.80
13:06:58     all   28.79    0.00    5.66    0.00    0.00    0.00    0.00    0.00    0.00   65.55
13:06:59     all   28.87    0.00    4.90    0.00    0.00    0.26    0.00    0.00    0.00   65.98
13:07:00     all   28.21    0.00    6.67    0.00    0.00    0.26    0.00    0.00    0.00   64.87
13:07:01     all   24.23    0.00    5.67    0.00    0.00    0.26    0.00    0.00    0.00   69.85
13:07:02     all   25.83    0.00    5.63    0.00    0.00    0.26    0.00    0.00    0.00   68.29
13:07:03     all   24.74    0.00    7.65    0.00    0.00    0.26    0.00    0.00    0.00   67.35
13:07:04     all   24.35    0.00    5.96    0.00    0.00    0.00    0.00    0.00    0.00   69.69
13:07:05     all   24.62    0.00    7.18    0.00    0.00    0.00    0.00    0.00    0.00   68.21
13:07:06     all   24.43    0.00    6.62    0.00    0.00    0.00    0.00    0.00    0.00   68.96
13:07:07     all   25.38    0.00    6.60    0.00    0.00    0.25    0.00    0.00    0.00   67.77
13:07:08     all   26.84    0.00    7.09    0.00    0.00    0.25    0.00    0.00    0.00   65.82
13:07:09     all   24.94    0.00    7.89    0.25    0.00    0.25    0.00    0.00    0.00   66.67
13:07:10     all   24.30    0.00    6.91    0.00    0.00    0.00    0.00    0.00    0.00   68.80
13:07:11     all   26.92    0.00    5.38    0.00    0.00    0.26    0.00    0.00    0.00   67.44
13:07:12     all   25.57    0.00    5.82    0.00    0.00    0.00    0.00    0.00    0.00   68.61
13:07:13     all   25.06    0.00    5.17    0.00    0.00    0.00    0.00    0.00    0.00   69.77
13:07:14     all   28.32    0.00    5.87    0.00    0.00    0.26    0.00    0.00    0.00   65.56
13:07:15     all   24.56    0.00    6.33    0.00    0.00    0.00    0.00    0.00    0.00   69.11
13:07:16     all   27.48    0.00    7.38    0.00    0.00    0.51    0.00    0.00    0.00   64.63
13:07:17     all   24.30    0.00    7.16    0.00    0.00    0.26    0.00    0.00    0.00   68.29
13:07:18     all   25.00    0.00    6.12    0.26    0.00    0.00    0.00    0.00    0.00   68.62
13:07:19     all   30.13    0.00    7.85    0.00    0.00    0.25    0.00    0.00    0.00   61.77
13:07:20     all   28.03    0.00    6.06    0.00    0.00    0.25    0.00    0.00    0.00   65.66
13:07:21     all   26.46    0.00    6.87    0.51    0.00    0.25    0.00    0.00    0.00   65.90
13:07:22     all   25.13    0.00    6.28    0.00    0.00    0.26    0.00    0.00    0.00   68.32
13:07:23     all   24.30    0.00    5.88    0.00    0.00    0.26    0.00    0.00    0.00   69.57
13:07:24     all   26.72    0.00    5.85    0.00    0.00    0.00    0.00    0.00    0.00   67.43
13:07:25     all   25.26    0.00    6.84    0.00    0.00    0.26    0.00    0.00    0.00   67.63
13:07:26     all   24.10    0.00    7.44    0.00    0.00    0.00    0.00    0.00    0.00   68.46
13:07:27     all   26.79    0.00    5.10    0.00    0.00    0.51    0.00    0.00    0.00   67.60
13:07:28     all   25.82    0.00    5.32    0.00    0.00    0.00    0.00    0.00    0.00   68.86
13:07:29     all   25.19    0.00    7.63    0.00    0.00    0.51    0.00    0.00    0.00   66.67
13:07:30     all   26.67    0.00    6.15    0.00    0.00    0.00    0.00    0.00    0.00   67.18
13:07:31     all   26.40    0.00    5.33    0.25    0.00    0.76    0.00    0.00    0.00   67.26
13:07:32     all   29.23    0.00    5.90    0.00    0.00    0.00    0.00    0.00    0.00   64.87
13:07:33     all   26.74    0.00    5.91    0.00    0.00    0.51    0.00    0.00    0.00   66.84
13:07:34     all   29.52    0.00    7.63    0.00    0.00    0.25    0.00    0.00    0.00   62.60
13:07:35     all   28.83    0.00    7.14    0.00    0.00    0.26    0.00    0.00    0.00   63.78
13:07:36     all   27.85    0.00    5.57    0.25    0.00    0.00    0.00    0.00    0.00   66.33
13:07:37     all   28.35    0.00    5.93    0.00    0.00    0.26    0.00    0.00    0.00   65.46
13:07:38     all   28.61    0.00    6.19    0.00    0.00    0.00    0.00    0.00    0.00   65.21
13:07:39     all   27.99    0.00    6.62    0.00    0.00    0.00    0.00    0.00    0.00   65.39
13:07:40     all   29.77    0.00    8.14    0.00    0.00    0.25    0.00    0.00    0.00   61.83
13:07:41     all   26.74    0.00    6.43    0.00    0.00    0.51    0.00    0.00    0.00   66.32
13:07:42     all   27.09    0.00    6.08    0.00    0.00    0.25    0.00    0.00    0.00   66.58
13:07:43     all   25.06    0.00    5.82    0.00    0.00    0.25    0.00    0.00    0.00   68.86
13:07:44     all   26.84    0.00    7.85    0.00    0.00    0.00    0.00    0.00    0.00   65.32
13:07:45     all   26.46    0.00    7.12    0.00    0.00    0.00    0.00    0.00    0.00   66.41
13:07:46     all   26.80    0.00    7.47    0.00    0.00    0.52    0.00    0.00    0.00   65.21
13:07:47     all   27.66    0.00    6.85    0.00    0.00    0.00    0.00    0.00    0.00   65.48
13:07:48     all   28.90    0.00    6.39    0.00    0.00    0.26    0.00    0.00    0.00   64.45
13:07:49     all   28.17    0.00    5.94    0.00    0.00    0.00    0.00    0.00    0.00   65.89
13:07:50     all   28.97    0.00    7.56    0.00    0.00    0.50    0.00    0.00    0.00   62.97
13:07:51     all   25.71    0.00    7.20    0.26    0.00    0.00    0.00    0.00    0.00   66.84
13:07:52     all   27.14    0.00    6.28    0.00    0.00    0.00    0.00    0.00    0.00   66.58
13:07:53     all   27.41    0.00    6.85    0.00    0.00    0.51    0.00    0.00    0.00   65.23
13:07:54     all   25.52    0.00    4.95    0.00    0.00    0.26    0.00    0.00    0.00   69.27
13:07:55     all   25.13    0.00    6.60    0.00    0.00    0.00    0.00    0.00    0.00   68.27
13:07:56     all   30.51    0.00    6.41    0.00    0.00    0.26    0.00    0.00    0.00   62.82
13:07:57     all   27.62    0.00    7.67    0.00    0.00    0.51    0.00    0.00    0.00   64.19
13:07:58     all   30.43    0.00    5.88    0.00    0.00    0.26    0.00    0.00    0.00   63.43
13:07:59     all   26.42    0.00    5.96    0.00    0.00    0.00    0.00    0.00    0.00   67.62
13:08:00     all   25.25    0.00    7.07    0.00    0.00    0.25    0.00    0.00    0.00   67.42
13:08:01     all   44.36    0.00    8.72    0.00    0.00    0.26    0.00    0.00    0.00   46.67
13:08:02     all   51.79    0.00    7.91    0.00    0.00    0.51    0.00    0.00    0.00   39.80
13:08:03     all   32.74    0.00    8.12    0.00    0.00    0.51    0.00    0.00    0.00   58.63
13:08:04     all   25.95    0.00    6.11    0.00    0.00    0.25    0.00    0.00    0.00   67.68
13:08:05     all   23.43    0.00    6.80    0.00    0.00    0.00    0.00    0.00    0.00   69.77
13:08:06     all   27.55    0.00    6.38    0.00    0.00    0.00    0.00    0.00    0.00   66.07
13:08:07     all   26.21    0.00    7.38    0.00    0.00    0.25    0.00    0.00    0.00   66.16
13:08:08     all   25.96    0.00    6.17    0.00    0.00    0.00    0.00    0.00    0.00   67.87
13:08:09     all   28.24    0.00    6.87    0.00    0.00    0.00    0.00    0.00    0.00   64.89
13:08:10     all   25.81    0.00    5.76    0.00    0.00    0.25    0.00    0.00    0.00   68.17
13:08:11     all   29.70    0.00    7.36    0.00    0.00    0.25    0.00    0.00    0.00   62.69
13:08:12     all   28.75    0.00    7.63    0.25    0.00    0.00    0.00    0.00    0.00   63.36
13:08:13     all   27.58    0.00    6.70    0.00    0.00    0.26    0.00    0.00    0.00   65.46
13:08:14     all   28.57    0.00    6.89    0.00    0.00    0.00    0.00    0.00    0.00   64.54
13:08:15     all   25.96    0.00    6.94    0.00    0.00    0.26    0.00    0.00    0.00   66.84
13:08:16     all   31.19    0.00    7.99    0.00    0.00    0.52    0.00    0.00    0.00   60.31
13:08:17     all   26.37    0.00    6.27    0.26    0.00    0.26    0.00    0.00    0.00   66.84
13:08:18     all   28.39    0.00    7.16    0.00    0.00    0.26    0.00    0.00    0.00   64.19
13:08:19     all   26.68    0.00    6.48    0.00    0.00    0.26    0.00    0.00    0.00   66.58
13:08:20     all   28.13    0.00    6.91    0.00    0.00    0.00    0.00    0.00    0.00   64.96
13:08:21     all   28.50    0.00    6.48    0.00    0.00    0.00    0.00    0.00    0.00   65.03
13:08:22     all   30.81    0.00    7.31    0.00    0.00    0.26    0.00    0.00    0.00   61.62
13:08:23     all   28.32    0.00    5.87    0.00    0.00    0.26    0.00    0.00    0.00   65.56
13:08:24     all   26.48    0.00    6.17    0.00    0.00    0.00    0.00    0.00    0.00   67.35
13:08:25     all   27.88    0.00    6.65    0.00    0.00    0.26    0.00    0.00    0.00   65.22
13:08:26     all   26.79    0.00    6.12    0.00    0.00    0.26    0.00    0.00    0.00   66.84
13:08:27     all   25.06    0.00    7.16    0.26    0.00    0.00    0.00    0.00    0.00   67.52
13:08:28     all   28.28    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   65.66
13:08:29     all   28.21    0.00    6.30    0.00    0.00    0.76    0.00    0.00    0.00   64.74
13:08:30     all   24.68    0.00    6.94    0.00    0.00    0.00    0.00    0.00    0.00   68.38
13:08:31     all   26.68    0.00    5.44    0.00    0.00    0.52    0.00    0.00    0.00   67.36
13:08:32     all   27.72    0.00    5.70    0.00    0.00    0.52    0.00    0.00    0.00   66.06
13:08:33     all   27.41    0.00    6.60    0.00    0.00    0.00    0.00    0.00    0.00   65.99
13:08:34     all   25.45    0.00    4.94    0.00    0.00    0.00    0.00    0.00    0.00   69.61
13:08:35     all   26.28    0.00    6.63    0.00    0.00    0.00    0.00    0.00    0.00   67.09
13:08:36     all   25.06    0.00    6.84    0.00    0.00    0.25    0.00    0.00    0.00   67.85
13:08:37     all   25.19    0.00    5.71    0.00    0.00    0.26    0.00    0.00    0.00   68.83
13:08:38     all   22.03    0.00    6.33    0.00    0.00    0.00    0.00    0.00    0.00   71.65
13:08:39     all   24.74    0.00    5.99    0.00    0.00    0.26    0.00    0.00    0.00   69.01
13:08:40     all   25.00    0.00    5.21    0.00    0.00    0.52    0.00    0.00    0.00   69.27
13:08:41     all   26.42    0.00    5.96    0.00    0.00    0.26    0.00    0.00    0.00   67.36
13:08:42     all   28.42    0.00    6.20    0.00    0.00    0.26    0.00    0.00    0.00   65.12
13:08:43     all   28.32    0.00    7.40    0.00    0.00    0.00    0.00    0.00    0.00   64.29
13:08:44     all   30.28    0.00    6.36    0.00    0.00    0.00    0.00    0.00    0.00   63.36
13:08:45     all   27.95    0.00    7.44    0.00    0.00    0.26    0.00    0.00    0.00   64.36
13:08:46     all   27.55    0.00    7.65    0.00    0.00    0.26    0.00    0.00    0.00   64.54
13:08:47     all   30.00    0.00    6.15    0.26    0.00    0.00    0.00    0.00    0.00   63.59
13:08:48     all   25.71    0.00    5.91    0.00    0.00    0.26    0.00    0.00    0.00   68.12
13:08:49     all   25.58    0.00    6.98    0.00    0.00    0.26    0.00    0.00    0.00   67.18
13:08:50     all   27.44    0.00    6.15    0.00    0.00    0.51    0.00    0.00    0.00   65.90
13:08:51     all   25.90    0.00    7.18    0.00    0.00    0.26    0.00    0.00    0.00   66.67
13:08:52     all   25.58    0.00    7.24    0.00    0.00    0.26    0.00    0.00    0.00   66.93
13:08:53     all   31.81    0.00    7.63    0.00    0.00    0.51    0.00    0.00    0.00   60.05
13:08:54     all   26.01    0.00    8.59    0.00    0.00    0.00    0.00    0.00    0.00   65.40
13:08:55     all   25.91    0.00    4.66    0.00    0.00    0.00    0.00    0.00    0.00   69.43
13:08:56     all   25.06    0.00    6.65    0.00    0.00    0.26    0.00    0.00    0.00   68.03
13:08:57     all   25.00    0.00    5.81    0.25    0.00    0.25    0.00    0.00    0.00   68.69
13:08:58     all   28.28    0.00    6.17    0.26    0.00    0.26    0.00    0.00    0.00   65.04
13:08:59     all   27.96    0.00    5.54    0.00    0.00    0.00    0.00    0.00    0.00   66.50
13:09:00     all   25.89    0.00    6.35    0.00    0.00    0.00    0.00    0.00    0.00   67.77
13:09:01     all   25.06    0.00    7.27    0.00    0.00    0.00    0.00    0.00    0.00   67.67
13:09:02     all   26.33    0.00    6.84    0.00    0.00    0.25    0.00    0.00    0.00   66.58
13:09:03     all   26.10    0.00    6.20    0.00    0.00    0.26    0.00    0.00    0.00   67.44
13:09:04     all   25.90    0.00    5.38    0.00    0.00    0.00    0.00    0.00    0.00   68.72
13:09:05     all   23.48    0.00    7.32    0.00    0.00    0.51    0.00    0.00    0.00   68.69
13:09:06     all   28.06    0.00    6.63    0.00    0.00    0.00    0.00    0.00    0.00   65.31
13:09:07     all   27.37    0.00    6.39    0.26    0.00    0.26    0.00    0.00    0.00   65.73
